,Activity,Product,Resource,Check_resource_type,Machine_id,Request moment,Retrieve moment,Start,Finish
0,1,2,Harvesting tanks A,Harvesting tanks A,1,58,58,58,75
1,1,4,Harvesting tanks A,Harvesting tanks A,3,74,74,74,99
2,1,0,Harvesting tanks A,Harvesting tanks A,0,90,90,90,114
3,2,2,Harvesting tanks A,Harvesting tanks A,2,58,58,58,119
4,1,7,Harvesting tanks A,Harvesting tanks A,3,51,99,99,127
5,4,2,Harvesting tanks B,Harvesting tanks B,1,58,58,58,131
6,3,2,Filters A,Filters A,1,92,92,92,131
7,0,2,Fermenter_4,Fermenter_4,0,6,6,6,134
8,5,2,Buffer tanks,Buffer tanks,2,129,129,129,134
9,6,2,Microfilter,Microfilter,2,105,105,105,139
10,0,7,Fermenter_2,Fermenter_2,0,21,21,21,143
11,8,2,Harvesting tanks B,Harvesting tanks B,2,58,58,58,151
12,7,2,Filters A,Filters A,2,127,127,127,151
13,10,2,Microfilter,Microfilter,3,92,92,92,152
14,9,2,Buffer tanks,Buffer tanks,3,105,105,105,152
15,2,0,Buffer tanks,Buffer tanks,0,114,114,114,158
16,3,0,Microfilter,Microfilter,0,114,114,114,158
17,0,0,Fermenter_3,Fermenter_3,0,0,0,0,159
18,5,0,Harvesting tanks B,Harvesting tanks B,0,90,90,90,160
19,4,0,Filters A,Filters A,0,114,114,114,160
20,0,24,Fermenter_5,Fermenter_5,0,72,72,72,168
21,2,4,Harvesting tanks A,Harvesting tanks A,1,74,75,75,170
22,12,2,Microfilter,Microfilter,2,129,139,139,172
23,4,7,Harvesting tanks B,Harvesting tanks B,5,117,117,117,173
24,2,24,Harvesting tanks B,Harvesting tanks B,2,153,153,153,174
25,0,4,Fermenter_1,Fermenter_1,0,12,12,12,181
26,6,0,Buffer tanks,Buffer tanks,1,144,144,144,183
27,7,0,Microfilter,Microfilter,1,144,144,144,183
28,3,7,Filters A,Filters A,0,150,160,160,183
29,4,4,Harvesting tanks B,Harvesting tanks B,3,74,74,74,184
30,3,4,Filters A,Filters A,1,169,169,169,184
31,2,7,Harvesting tanks A,Harvesting tanks A,0,51,114,114,186
32,6,4,Harvesting tanks B,Harvesting tanks B,4,159,159,159,186
33,5,4,Filters A,Filters A,2,175,175,175,186
34,7,4,Buffer tanks,Buffer tanks,3,169,169,169,194
35,8,4,Microfilter,Microfilter,3,169,169,169,194
36,1,24,Filters A,Filters A,1,162,184,184,196
37,9,4,Buffer tanks,Buffer tanks,0,175,175,175,197
38,11,4,Microfilter,Microfilter,0,175,175,175,200
39,10,4,Buffer tanks,Buffer tanks,1,182,183,183,201
40,11,2,Buffer tanks,Buffer tanks,2,92,134,134,204
41,5,7,Filters A,Filters A,0,145,183,183,217
42,8,7,Microfilter,Microfilter,2,147,172,172,218
43,11,7,Microfilter,Microfilter,1,152,183,183,229
44,4,24,Microfilter,Microfilter,0,162,200,200,229
45,10,7,Buffer tanks,Buffer tanks,1,164,201,201,235
46,1,3,Harvesting tanks A,Harvesting tanks A,2,206,206,206,236
47,1,9,Harvesting tanks A,Harvesting tanks A,1,184,184,184,238
48,13,7,Microfilter,Microfilter,3,164,194,194,239
49,7,7,Buffer tanks,Buffer tanks,3,145,194,194,242
50,12,7,Buffer tanks,Buffer tanks,2,169,204,204,244
51,9,7,Buffer tanks,Buffer tanks,0,150,197,197,245
52,13,2,Stabilization tanks,Stabilization tanks,1,113,113,113,251
53,6,7,Harvesting tanks B,Harvesting tanks B,1,51,131,131,259
54,1,1,Harvesting tanks B,Harvesting tanks B,3,204,204,204,260
55,3,24,Buffer tanks,Buffer tanks,1,162,235,235,264
56,2,1,Harvesting tanks A,Harvesting tanks A,0,204,204,204,265
57,0,9,Fermenter_2,Fermenter_2,0,27,143,143,268
58,8,0,Stabilization tanks,Stabilization tanks,0,135,135,135,272
59,0,5,Fermenter_1,Fermenter_1,0,15,181,181,272
60,0,1,Fermenter_3,Fermenter_3,0,3,159,159,276
61,2,3,Harvesting tanks A,Harvesting tanks A,3,206,206,206,276
62,5,24,Stabilization tanks,Stabilization tanks,4,191,191,191,280
63,12,4,Stabilization tanks,Stabilization tanks,2,194,194,194,289
64,6,9,Harvesting tanks B,Harvesting tanks B,2,184,184,184,290
65,5,9,Filters B,Filters B,0,238,238,238,290
66,4,1,Harvesting tanks B,Harvesting tanks B,4,204,204,204,292
67,3,1,Filters A,Filters A,0,240,240,240,292
68,14,7,Stabilization tanks,Stabilization tanks,3,193,193,193,298
69,0,3,Fermenter_4,Fermenter_4,0,9,134,134,301
70,1,5,Harvesting tanks A,Harvesting tanks A,2,181,236,236,302
71,4,3,Harvesting tanks B,Harvesting tanks B,0,206,206,206,309
72,3,3,Filters A,Filters A,2,282,282,282,309
73,9,1,Harvesting tanks B,Harvesting tanks B,1,258,259,259,316
